jid;LastName;FirstName;Gender;CourtType;President;Party 
2393;Tjoflat;Gerald;Male;U.S. District Court;Richard M. Nixon;Republican
2394;Todd;James;Male;U.S. District Court;Ronald Reagan;Republican
2395;Todd;Thomas;Male;Supreme Court;Thomas Jefferson;Jeffersonian Republican
2396;Toledo;Jos�;Male;U.S. District Court;Richard M. Nixon;Republican
2397;Tolin;Ernest;Male;U.S. District Court;Harry S Truman;Democratic
2398;Tone;Philip;Male;U.S. District Court;Richard M. Nixon;Republican
3469;Torres;Analisa;Female;U.S. District Court;Barack Obama;Democratic
2399;Torres;Ernest;Male;U.S. District Court;Ronald Reagan;Republican
3390;Torresen;Nancy;Female;U.S. District Court;Barack Obama;Democratic
2400;Torruella;Juan;Male;U.S. District Court;Gerald Ford;Republican
5198501;Tostrud;Eric;Male;U.S. District Court;Donald J. Trump;Republican
3357;Totenberg;Amy;Female;U.S. District Court;Barack Obama;Democratic
2401;Toulmin;Harry;Male;U.S. District Court;Grover Cleveland;Democratic
3056;Townes;Sandra;Female;U.S. District Court;George W. Bush;Republican
2402;Townsend;William;Male;U.S. District Court;Benjamin Harrison;Republican
2403;Trager;David;Male;U.S. District Court;William J. Clinton;Democratic
2404;Trask;Ozell;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
2806;Trauger;Aleta;Female;U.S. District Court;William J. Clinton;Democratic
2405;Travia;Anthony;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2406;Traxler;William;Male;U.S. District Court;George H.W. Bush;Republican
3285;Treadwell;Marc;Male;U.S. District Court;Barack Obama;Democratic
2407;Treanor;Walter;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
2408;Treat;Samuel;Male;U.S. District Court;Franklin Pierce;Democratic
2409;Treat;Samuel;Male;U.S. District Court;Franklin Pierce;Democratic
3196;Trenga;Anthony;Male;U.S. District Court;George W. Bush;Republican
2410;Trieber;Jacob;Male;U.S. District Court;William McKinley;Republican
2411;Trigg;Connally;Male;U.S. District Court;Abraham Lincoln;Republican
2412;Trimble;James;Male;U.S. District Court;George H.W. Bush;Republican
2413;Trimble;Robert;Male;U.S. District Court;James Madison;Jeffersonian Republican
2414;Trimble;Thomas;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2415;Trippet;Oscar;Male;U.S. District Court;Woodrow Wilson;Democratic
2416;Trott;Stephen;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2417;Troup;Robert;Male;U.S. District Court;George Washington;
2418;Troutman;E[manuel];Male;U.S. District Court;Lyndon B. Johnson;Democratic
6445071;Truncale;Michael;Male;U.S. District Court;Donald J. Trump;Republican
3218;Tsoucalas;Nicholas;Male;Other;Ronald Reagan;Republican
3535;Tuchi;John;Male;U.S. District Court;Barack Obama;Democratic
2871;Tucker;Petrese;Female;U.S. District Court;William J. Clinton;Democratic
2420;Tucker;St. George;Male;U.S. District Court;James Madison;Jeffersonian Republican
2421;Tunheim;John;Male;U.S. District Court;William J. Clinton;Democratic
2422;Turk;James;Male;U.S. District Court;Richard M. Nixon;Republican
2423;Turner;Ezekiel;Male;U.S. District Court;Rutherford B. Hayes;Republican
2424;Turner;Jerome;Male;U.S. District Court;Ronald Reagan;Republican
2425;Turrentine;Howard;Male;U.S. District Court;Richard M. Nixon;Republican
2426;Tuttle;Arthur;Male;U.S. District Court;William H. Taft;Republican
2427;Tuttle;Elbert;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2428;Tyler;Harold;Male;U.S. District Court;John F. Kennedy;Democratic
2429;Tyler;John;Male;U.S. District Court;James Madison;Jeffersonian Republican
2991;Tymkovich;Timothy;Male;U.S. Court of Appeals;George W. Bush;Republican
2786;Tyson;Ralph;Male;U.S. District Court;William J. Clinton;Democratic
2826;Underhill;Stefan;Male;U.S. District Court;William J. Clinton;Democratic
2430;Underwood;Emory;Male;U.S. District Court;Herbert Hoover;Republican
2431;Underwood;John;Male;U.S. District Court;Abraham Lincoln;Republican
2432;Underwood;Mell;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2433;Ungaro;Ursula;Female;U.S. District Court;George H.W. Bush;Republican
2434;Unthank;Green;Male;U.S. District Court;Jimmy Carter;Democratic
3374;Urbanski;Michael;Male;U.S. District Court;Barack Obama;Democratic
2435;Urbina;Ricardo;Male;U.S. District Court;William J. Clinton;Democratic
2436;Urbom;Warren;Male;U.S. District Court;Richard M. Nixon;Republican
2437;Van Antwerpen;Franklin;Male;U.S. District Court;Ronald Reagan;Republican
3150;Van Bokkelen;Joseph;Male;U.S. District Court;George W. Bush;Republican
2440;Van Devanter;Willis;Male;U.S. Circuit Court (1869-1911);Theodore Roosevelt;Republican
2441;Van Dusen;Francis;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2442;Van Fleet;William;Male;U.S. District Court;Theodore Roosevelt;Republican
2443;Van Graafeiland;Ellsworth;Male;U.S. Court of Appeals;Gerald Ford;Republican
2444;Van Ness;William;Male;U.S. District Court;James Madison;Jeffersonian Republican
2445;Van Oosterhout;Martin;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2446;Van Orsdel;Josiah;Male;U.S. Court of Appeals;Theodore Roosevelt;Republican
2447;Van Pelt;Robert;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2448;Van Sickle;Bruce;Male;U.S. District Court;Richard M. Nixon;Republican
2449;Van Sickle;Frederick;Male;U.S. District Court;George H.W. Bush;Republican
3100;Van Tatenhove;Gregory;Male;U.S. District Court;George W. Bush;Republican
2450;Van Valkenburgh;Arba;Male;U.S. District Court;William H. Taft;Republican
2438;VanArtsdalen;Donald;Male;U.S. District Court;Richard M. Nixon;Republican
2451;Vanaskie;Thomas;Male;U.S. District Court;William J. Clinton;Democratic
2439;VanBebber;G[eorge];Male;U.S. District Court;George H.W. Bush;Republican
2452;Vance;Robert;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
2453;Vance;Sarah;Female;U.S. District Court;William J. Clinton;Democratic
2984;Varlan;Thomas;Male;U.S. District Court;George W. Bush;Republican
2454;Varner;Robert;Male;U.S. District Court;Richard M. Nixon;Republican
2455;Vaught;Edgar;Male;U.S. District Court;Calvin Coolidge;Republican
3600;Vazquez;John;Male;U.S. District Court;Barack Obama;Democratic
2456;V�zquez;Martha;Female;U.S. District Court;William J. Clinton;Democratic
2457;Veeder;Van;Male;U.S. District Court;William H. Taft;Republican
2458;Vela;Filemon;Male;U.S. District Court;Jimmy Carter;Democratic
2459;Veron;Earl;Male;U.S. District Court;Jimmy Carter;Democratic
2460;Vietor;Harold;Male;U.S. District Court;Jimmy Carter;Democratic
3221;Viken;Jeffrey;Male;U.S. District Court;Barack Obama;Democratic
3596;Vilardo;Lawrence;Male;U.S. District Court;Barack Obama;Democratic
2461;Vining;Robert;Male;U.S. District Court;Jimmy Carter;Democratic
2462;Vinson;Clyde;Male;U.S. District Court;Ronald Reagan;Republican
2463;Vinson;Frederick;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
3099;Vitaliano;Eric;Male;U.S. District Court;George W. Bush;Republican
6455091;Vitter;Wendy;Female;U.S. District Court;Donald J. Trump;Republican
2464;Vogel;Charles;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2465;Vollmer;Richard;Male;U.S. District Court;George H.W. Bush;Republican
2466;von der Heydt;James;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2467;Voorhees;Donald;Male;U.S. District Court;Richard M. Nixon;Republican
2468;Voorhees;Richard;Male;U.S. District Court;Ronald Reagan;Republican
2469;Vratil;Kathryn;Female;U.S. District Court;George H.W. Bush;Republican
2470;Vukasin;John;Male;U.S. District Court;Ronald Reagan;Republican
2471;Waddill;Edmund;Male;U.S. District Court;William McKinley;Republican
3187;Waddoups;Clark;Male;U.S. District Court;George W. Bush;Republican
2472;Waddy;Joseph;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2473;Wade;Martin;Male;U.S. District Court;Woodrow Wilson;Democratic
3328;Waite;Byron;Male;Other;None (reassignment);None (reassignment)
2474;Waite;Morrison;Male;Supreme Court;Ulysses Grant;Republican
3052;Wake;Neil;Male;U.S. District Court;George W. Bush;Republican
2475;Wald;Patricia;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
2476;Waldman;Jay;Male;U.S. District Court;Ronald Reagan;Republican
2477;Wales;Leonard;Male;U.S. District Court;Chester A. Arthur;Republican
2478;Walinski;Nicholas;Male;U.S. District Court;Richard M. Nixon;Republican
2479;Walker;John;Male;U.S. District Court;Ronald Reagan;Republican
2480;Walker;Jonathan;Male;U.S. District Court;James Monroe;Jeffersonian Republican
5375111;Walker;Lance;Male;U.S. District Court;Donald J. Trump;Republican
3447;Walker;Mark;Male;U.S. District Court;Barack Obama;Democratic
2481;Walker;Richard;Male;U.S. Court of Appeals;Woodrow Wilson;Democratic
2482;Walker;Thomas;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3326;Walker;Thomas;Male;Other;Franklin D. Roosevelt;Democratic
2483;Walker;Vaughn;Male;U.S. District Court;George H.W. Bush;Republican
2484;Wallace;John;Male;U.S. District Court;Richard M. Nixon;Republican
2485;Wallace;William;Male;U.S. District Court;Ulysses Grant;Republican
2486;Wallace;William;Male;U.S. District Court;Harry S Truman;Democratic
3219;Wallach;Evan;Male;Other;William J. Clinton;Democratic
2488;Waller;Curtis;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2489;Walls;William;Male;U.S. District Court;William J. Clinton;Democratic
2490;Walsh;James;Male;U.S. District Court;Harry S Truman;Democratic
2491;Walsh;Lawrence;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2492;Walsh;Leonard;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2493;Walter;Donald;Male;U.S. District Court;Ronald Reagan;Republican
2938;Walter;John;Male;U.S. District Court;George W. Bush;Republican
2893;Walton;Reggie;Male;U.S. District Court;George W. Bush;Republican
2494;Wangelin;Harris;Male;U.S. District Court;Richard M. Nixon;Republican
2495;Wanger;Oliver;Male;U.S. District Court;George H.W. Bush;Republican
2496;Wanty;George;Male;U.S. District Court;William McKinley;Republican
2497;Ward;Henry;Male;U.S. Circuit Court (1869-1911);Theodore Roosevelt;Republican
2498;Ward;Hiram;Male;U.S. District Court;Richard M. Nixon;Republican
2499;Ward;Horace;Male;U.S. District Court;Jimmy Carter;Democratic
2500;Ward;Robert;Male;U.S. District Court;Richard M. Nixon;Republican
2829;Ward;T.;Male;U.S. District Court;William J. Clinton;Democratic
2501;Wardlaw;Kim;Female;U.S. District Court;William J. Clinton;Democratic
2502;Ware;Ashur;Male;U.S. District Court;James Monroe;Jeffersonian Republican
2503;Ware;James;Male;U.S. District Court;George H.W. Bush;Republican
2504;Waring;Julius;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2505;Warlick;Wilson;Male;U.S. District Court;Harry S Truman;Democratic
2506;Warren;Earl;Male;Supreme Court;Dwight D. Eisenhower;Republican
2507;Warren;Robert;Male;U.S. District Court;Richard M. Nixon;Republican
2508;Warriner;David;Male;U.S. District Court;Richard M. Nixon;Republican
2509;Warrington;John;Male;U.S. Circuit Court (1869-1911);William H. Taft;Republican
2510;Washington;Bushrod;Male;Supreme Court;John Adams;Federalist
2511;Washington;George;Male;U.S. Court of Appeals;Harry S Truman;Democratic
2512;Waterman;Sterry;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2513;Waters;H[ugh];Male;U.S. District Court;Ronald Reagan;Republican
2514;Waters;Laughlin;Male;U.S. District Court;Gerald Ford;Republican
3431;Watford;Paul;Male;U.S. Court of Appeals;Barack Obama;Democratic
2515;Watkins;Harry;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2516;Watkins;Henry;Male;U.S. District Court;Woodrow Wilson;Democratic
2517;Watkins;Robert;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3101;Watkins;William;Male;U.S. District Court;George W. Bush;Republican
2518;Watrous;John;Male;U.S. District Court;James K. Polk;Democratic
2519;Watson;Albert;Male;U.S. District Court;Herbert Hoover;Republican
3470;Watson;Derrick;Male;U.S. District Court;Barack Obama;Democratic
3220;Watson;James;Male;Other;Lyndon B. Johnson;Democratic
3079;Watson;Michael;Male;U.S. District Court;George W. Bush;Republican
3501;Watters;Susan;Female;U.S. District Court;Barack Obama;Democratic
2521;Way;Luther;Male;U.S. District Court;Herbert Hoover;Republican
2522;Wayne;James;Male;Supreme Court;Andrew Jackson;Democratic
2523;Webb;Edwin;Male;U.S. District Court;Woodrow Wilson;Democratic
2524;Webb;Nathan;Male;U.S. District Court;Chester A. Arthur;Republican
2525;Webb;Rodney;Male;U.S. District Court;Ronald Reagan;Republican
2526;Webber;E.;Male;U.S. District Court;William J. Clinton;Democratic
2527;Weber;Gerald;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2528;Weber;Herman;Male;U.S. District Court;Ronald Reagan;Republican
2529;Weber;Randolph;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2530;Webster;John;Male;U.S. District Court;Warren G. Harding;Republican
2531;Webster;William;Male;U.S. District Court;Richard M. Nixon;Republican
2532;Weick;Paul;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2533;Weigel;Stanley;Male;U.S. District Court;John F. Kennedy;Democratic
2534;Weinberger;Jacob;Male;U.S. District Court;Harry S Truman;Democratic
2535;Weiner;Charles;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2536;Weinfeld;Edward;Male;U.S. District Court;Harry S Truman;Democratic
2537;Weinman;Carl;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2538;Weinshienk;Zita;Female;U.S. District Court;Jimmy Carter;Democratic
2539;Weinstein;Jack;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2540;Weis;Joseph;Male;U.S. District Court;Richard M. Nixon;Republican
3251;Weldon;Lawrence;Male;Other;Chester A. Arthur;Republican
2541;Welker;Martin;Male;U.S. District Court;Ulysses Grant;Republican
2542;Wellborn;Olin;Male;U.S. District Court;Grover Cleveland;Democratic
3314;Weller;George;Male;Other;None (reassignment);None (reassignment)
2543;Wellford;Harry;Male;U.S. District Court;Richard M. Nixon;Republican
2544;Wells;Lesley;Female;U.S. District Court;William J. Clinton;Democratic
2545;Wells;Robert;Male;U.S. District Court;Andrew Jackson;Democratic
2546;Welsh;George;Male;U.S. District Court;Herbert Hoover;Republican
2547;Welsh;Martin;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2548;Werker;Henry;Male;U.S. District Court;Richard M. Nixon;Republican
2549;Werlein;Ewing;Male;U.S. District Court;George H.W. Bush;Republican
3006;Wesley;Richard;Male;U.S. Court of Appeals;George W. Bush;Republican
2550;West;DuVal;Male;U.S. District Court;Woodrow Wilson;Democratic
2551;West;Elmer;Male;U.S. District Court;John F. Kennedy;Democratic
2552;West;Lee;Male;U.S. District Court;Jimmy Carter;Democratic
2553;West;Roger;Male;U.S. District Court;Richard M. Nixon;Republican
2554;West;Samuel;Male;U.S. District Court;Calvin Coolidge;Republican
2555;Westenhaver;David;Male;U.S. District Court;Woodrow Wilson;Democratic
2556;Westover;Harry;Male;U.S. District Court;Harry S Truman;Democratic
2557;Wexler;Leonard;Male;U.S. District Court;Ronald Reagan;Republican
3273;Whaley;Richard;Male;Other;Herbert Hoover;Republican
2558;Whaley;Robert;Male;U.S. District Court;William J. Clinton;Democratic
2559;Wham;Fred;Male;U.S. District Court;Calvin Coolidge;Republican
2560;Wheat;Alfred;Male;U.S. District Court;Herbert Hoover;Republican
2561;Wheeler;Hoyt;Male;U.S. District Court;Rutherford B. Hayes;Republican
2562;Whelan;Francis;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2807;Whelan;Thomas;Male;U.S. District Court;William J. Clinton;Democratic
2563;Whipple;Dean;Male;U.S. District Court;Ronald Reagan;Republican
2564;Whipple;Lawrence;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3252;Whitaker;Samuel;Male;Other;Franklin D. Roosevelt;Democratic
2565;White;Albert;Male;U.S. District Court;Abraham Lincoln;Republican
2566;White;Byron;Male;Supreme Court;John F. Kennedy;Democratic
2567;White;Edward;Male;Supreme Court;Grover Cleveland;Democratic
2568;White;George;Male;U.S. District Court;Jimmy Carter;Democratic
3178;White;Helene;Female;U.S. Court of Appeals;George W. Bush;Republican
2973;White;Jeffrey;Male;U.S. District Court;George W. Bush;Republican
3038;White;Ronald;Male;U.S. District Court;George W. Bush;Republican
3555;White;Ronnie;Male;U.S. District Court;Barack Obama;Democratic
2695;White;William;Male;U.S. District Court;Chester A. Arthur;Republican
2569;Whitehurst;George;Male;U.S. District Court;Harry S Truman;Democratic
3123;Whitney;Frank;Male;U.S. District Court;George W. Bush;Republican
2570;Whitson;Edward;Male;U.S. District Court;Theodore Roosevelt;Republican
2571;Whittaker;Charles;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2872;Whittemore;James;Male;U.S. District Court;William J. Clinton;Democratic
2572;Whyte;Ronald;Male;U.S. District Court;George H.W. Bush;Republican
2573;Wicker;Veronica;Female;U.S. District Court;Jimmy Carter;Democratic
2574;Widener;Hiram;Male;U.S. District Court;Richard M. Nixon;Republican
2575;Wiener;Jacques;Male;U.S. Court of Appeals;George H.W. Bush;Republican
4733051;Wier;Robert;Male;U.S. District Court;Donald J. Trump;Republican
3115;Wigenton;Susan;Female;U.S. District Court;George W. Bush;Republican
2576;Wiggins;Charles;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2577;Wilbur;Curtis;Male;U.S. Court of Appeals;Herbert Hoover;Republican
2578;Wilhoit;Henry;Male;U.S. District Court;Ronald Reagan;Republican
2579;Wilken;Claudia;Female;U.S. District Court;William J. Clinton;Democratic
2580;Wilkerson;James;Male;U.S. District Court;Warren G. Harding;Republican
2581;Wilkey;Malcolm;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
2582;Wilkin;Robert;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2583;Wilkins;Philip;Male;U.S. District Court;Richard M. Nixon;Republican
3350;Wilkins;Robert;Male;U.S. District Court;Barack Obama;Democratic
2584;Wilkins;Ross;Male;U.S. District Court;Andrew Jackson;Democratic
2585;Wilkins;William;Male;U.S. District Court;James Monroe;Jeffersonian Republican
2586;Wilkins;William;Male;U.S. District Court;Ronald Reagan;Republican
2587;Wilkinson;James;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2588;Will;Hubert;Male;U.S. District Court;John F. Kennedy;Democratic
